GEOID,Slope,VRML,VRM,VRML_St
28141,2.64221,0.000192,0.00067,0.000088
20021,0.84663,0.00003,0.000083,0.00005
47061,5.153763,0.000301,0.001731,0.000501
47071,2.658207,0.000212,0.000756,0.000501
17025,0.937946,0.000048,0.000128,0.000059
16009,9.6684,0.000881,0.004768,0.000996
13197,2.567928,0.000123,0.000466,0.000157
46081,7.02342,0.000775,0.003681,0.000099
46102,2.67501,0.000188,0.000642,0.000099
27085,0.843662,0.000031,0.000088,0.000071
27043,0.807968,0.000029,0.000079,0.000071
20033,1.36924,0.000053,0.000161,0.00005
40053,0.702798,0.000022,0.000051,0.000083
40105,1.198146,0.000037,0.000128,0.000083
55105,1.438578,0.000049,0.000184,0.000164
55133,1.634128,0.00007,0.000261,0.000164
54015,12.186878,0.002161,0.010874,0.001546
38015,1.324298,0.000039,0.00014,0.000063
38043,1.092966,0.000034,0.000108,0.000063
38045,0.786459,0.000022,0.000065,0.000063
27045,2.983726,0.000253,0.001048,0.000071
54055,9.623879,0.001454,0.006433,0.001546
54079,7.363594,0.001443,0.005304,0.001546
20039,1.722898,0.000069,0.00025,0.00005
20155,0.85022,0.000044,0.000091,0.00005
54105,8.502331,0.001548,0.006306,0.001546
16063,1.296526,0.000042,0.000146,0.000996
48429,1.65081,0.000068,0.00027,0.000105
13003,1.040212,0.000053,0.000131,0.000157
20053,1.512739,0.000061,0.000213,0.00005
50001,6.013175,0.000307,0.001813,0.00036
49039,9.715182,0.000729,0.004223,0.000891
55067,1.750144,0.000097,0.00032,0.000164
55081,4.063959,0.000432,0.001737,0.000164
55093,3.353334,0.00031,0.001293,0.000164
55129,2.014489,0.00011,0.000385,0.000164
47161,3.48187,0.00034,0.001142,0.000501
47113,1.74225,0.000093,0.000286,0.000501
47095,0.690256,0.000035,0.000095,0.000501
40139,1.098164,0.000062,0.00014,0.000083
41063,14.861487,0.001804,0.009455,0.000839
4023,7.225704,0.000959,0.004202,0.000642
55077,1.667646,0.000083,0.00028,0.000164
55131,1.754179,0.000074,0.000278,0.000164
46019,1.680249,0.000053,0.000208,0.000099
47023,2.207764,0.000122,0.00043,0.000501
47017,2.043974,0.00012,0.00038,0.000501
48205,1.195669,0.000056,0.000145,0.000105
40103,1.198057,0.000036,0.000119,0.000083
16001,2.68758,0.000273,0.001081,0.000996
47067,11.096743,0.001606,0.007368,0.000501
27115,1.315328,0.000059,0.000184,0.000071
53023,10.088683,0.001179,0.005906,0.000965
46115,0.632854,0.000024,0.000053,0.000099
46107,1.15689,0.000042,0.000134,0.000099
21161,3.497855,0.000402,0.001441,0.000807
46061,0.784669,0.000032,0.000084,0.000099
46077,0.834459,0.000029,0.000077,0.000099
46005,0.669866,0.000023,0.000055,0.000099
36107,6.199628,0.000231,0.001645,0.000214
36007,6.259592,0.00021,0.001545,0.000214
27019,1.456429,0.000071,0.000247,0.000071
51115,1.383741,0.000092,0.00025,0.000533
55095,1.894778,0.000097,0.000333,0.000164
54029,6.480311,0.000845,0.003571,0.001546
55073,1.53221,0.000053,0.000185,0.000164
55025,2.371513,0.000158,0.000634,0.000164
55087,1.083456,0.000047,0.000137,0.000164
53039,6.965784,0.00054,0.002832,0.000965
17093,0.809251,0.000024,0.000072,0.000059
17103,0.922488,0.000033,0.00009,0.000059
13015,3.53265,0.000273,0.001132,0.000157
17019,0.513821,0.000012,0.00003,0.000059
51077,8.891441,0.000903,0.004265,0.000533
55109,1.933776,0.000094,0.000357,0.000164
55031,1.469563,0.000071,0.000229,0.000164
55061,1.205456,0.000044,0.000141,0.000164
39053,5.1903,0.000678,0.002569,0.000249
39159,0.772708,0.000028,0.000078,0.000249
39013,6.31921,0.000802,0.003471,0.000249
5035,0.550347,0.00002,0.000054,0.000201
39089,2.808873,0.000224,0.000926,0.000249
42083,7.729919,0.000402,0.003141,0.00037
42073,3.354037,0.0002,0.000887,0.00037
29103,1.39864,0.000059,0.000193,0.000189
12035,1.117693,0.000067,0.000164,0.000081
48485,0.795172,0.00002,0.000057,0.000105
48367,1.842438,0.000067,0.000244,0.000105
46069,1.102947,0.000045,0.000132,0.000099
20199,1.309725,0.000047,0.000141,0.00005
42047,6.675474,0.000433,0.003,0.00037
44003,2.609994,0.000182,0.000546,0.000139
46071,2.233062,0.000113,0.000423,0.000099
46087,0.833837,0.000027,0.000075,0.000099
13275,1.641115,0.000103,0.000273,0.000157
30103,3.145133,0.000216,0.00082,0.000501
29011,0.955257,0.000034,0.000096,0.000189
37045,2.764523,0.000166,0.000661,0.000326
48169,1.60542,0.000071,0.000256,0.000105
48415,1.366245,0.000047,0.000154,0.000105
48047,0.570678,0.000019,0.000041,0.000105
48259,3.614633,0.000277,0.00112,0.000105
48227,1.125537,0.000035,0.000112,0.000105
42085,2.395471,0.000093,0.00035,0.00037
13211,2.079148,0.000104,0.000357,0.000157
13235,1.351647,0.00007,0.00019,0.000157
13131,1.627412,0.00009,0.000259,0.000157
13065,1.47916,0.000161,0.000368,0.000157
13293,2.893217,0.000207,0.000756,0.000157
21137,3.549287,0.000405,0.001425,0.000807
48077,1.04845,0.000028,0.000091,0.000105
48045,2.769405,0.000283,0.001075,0.000105
46111,0.722088,0.00003,0.000069,0.000099
46057,0.920676,0.000025,0.000077,0.000099
40005,2.429572,0.000101,0.000535,0.000083
37151,2.697813,0.000168,0.000644,0.000326
40119,1.589134,0.000052,0.000188,0.000083
40153,1.618514,0.000101,0.000288,0.000083
13287,1.412718,0.000089,0.000213,0.000157
34029,0.785381,0.00003,0.000084,0.000102
6075,4.24912,0.000248,0.001193,0.000882
12015,0.53449,0.000019,0.000043,0.000081
12051,0.684311,0.000034,0.000074,0.000081
12093,0.782238,0.000046,0.000099,0.000081
40063,2.156708,0.000096,0.000413,0.000083
40127,4.687249,0.000237,0.001447,0.000083
12043,0.676402,0.000033,0.000072,0.000081
12087,0.490325,0.00002,0.000049,0.000081
38039,0.953016,0.000029,0.000106,0.000063
38029,1.677132,0.000066,0.000234,0.000063
38081,0.639762,0.000017,0.000045,0.000063
6031,1.391676,0.000137,0.000532,0.000882
17071,1.086311,0.000058,0.000182,0.000059
40109,1.484505,0.000046,0.000175,0.000083
40121,2.861922,0.000102,0.000585,0.000083
42053,5.972669,0.000307,0.002203,0.00037
42001,3.327088,0.00013,0.000762,0.00037
48131,0.961534,0.000022,0.000064,0.000105
48441,1.588114,0.000069,0.000277,0.000105
48251,1.396605,0.000045,0.000159,0.000105
46129,1.421948,0.000053,0.000177,0.000099
46025,0.975068,0.000032,0.000093,0.000099
47027,6.211586,0.001411,0.004541,0.000501
46097,0.683229,0.000023,0.000051,0.000099
13155,1.410784,0.0001,0.000236,0.000157
48243,6.429121,0.000682,0.003464,0.000105
20017,1.975645,0.000092,0.000327,0.00005
26077,1.455686,0.000078,0.000247,0.000073
8075,1.167222,0.000026,0.000099,0.000564
26009,2.858554,0.000184,0.000695,0.000073
26039,1.69058,0.000069,0.000257,0.000073
26165,2.18303,0.000124,0.000447,0.000073
48463,2.936874,0.000334,0.001353,0.000105
48237,2.029775,0.000088,0.000361,0.000105
37035,2.713366,0.000154,0.000587,0.000326
37027,8.00408,0.000965,0.00448,0.000326
37169,3.902335,0.000317,0.001214,0.000326
13227,5.882445,0.000562,0.002513,0.000157
55097,1.300025,0.000061,0.000195,0.000164
53001,2.083197,0.000079,0.000333,0.000965
53013,11.997334,0.001482,0.007654,0.000965
54101,14.163384,0.00145,0.009603,0.001546
46015,1.204429,0.000048,0.000167,0.000099
48393,2.617838,0.000182,0.000615,0.000105
48165,0.941291,0.000066,0.000125,0.000105
48341,1.233724,0.000053,0.000165,0.000105
48009,0.946301,0.000026,0.00008,0.000105
26121,1.173613,0.000059,0.000179,0.000073
40055,1.345362,0.000065,0.000222,0.000083
40059,1.578264,0.000096,0.000251,0.000083
51640,5.513514,0.000519,0.002119,0.000533
20091,1.740763,0.000075,0.000264,0.00005
21073,3.912298,0.000444,0.001608,0.000807
20141,1.618892,0.000062,0.000209,0.00005
16065,3.663186,0.000348,0.001642,0.000996
13173,1.028716,0.000058,0.000135,0.000157
12101,1.237502,0.00007,0.000182,0.000081
12115,0.703048,0.000032,0.000074,0.000081
42007,5.376203,0.000574,0.002489,0.00037
42069,5.214302,0.000195,0.001231,0.00037
38087,2.143204,0.000116,0.000436,0.000063
20015,1.080591,0.000041,0.000115,0.00005
20063,1.246506,0.000035,0.000123,0.00005
20041,1.347435,0.000066,0.000169,0.00005
18081,0.945759,0.000041,0.000122,0.000102
19173,2.012217,0.000096,0.000322,0.000094
39041,0.978553,0.000039,0.000117,0.000249
45033,1.54642,0.000128,0.000313,0.000113
39023,1.107245,0.000039,0.000126,0.000249
39119,4.252771,0.000397,0.001592,0.000249
40011,1.36938,0.000065,0.000195,0.000083
48217,1.227842,0.000043,0.000132,0.000105
48181,1.276132,0.000045,0.000146,0.000105
46003,0.677266,0.000021,0.000047,0.000099
46125,0.787612,0.000022,0.000059,0.000099
21057,6.533317,0.001372,0.00444,0.000807
29147,1.948686,0.000086,0.000295,0.000189
29133,0.566883,0.000024,0.000056,0.000189
30019,1.670383,0.000058,0.000191,0.000501
26065,1.061427,0.000044,0.000128,0.000073
26139,1.158779,0.000051,0.000149,0.000073
26037,0.99733,0.000041,0.000121,0.000073
37135,2.26866,0.000132,0.000457,0.000326
13223,3.042056,0.000229,0.000816,0.000157
13277,1.368213,0.00009,0.000214,0.000157
51775,3.053222,0.000232,0.000785,0.000533
55021,2.030739,0.0001,0.000401,0.000164
13145,2.593572,0.000167,0.000598,0.000157
13297,2.162557,0.000122,0.000413,0.000157
13129,3.26181,0.000312,0.001124,0.000157
26005,1.442386,0.000078,0.000232,0.000073
26081,1.615467,0.000079,0.00026,0.000073
26101,1.926958,0.000119,0.0004,0.000073
51620,1.466985,0.000112,0.000273,0.000533
51830,1.781151,0.000127,0.000379,0.000533
51570,1.464381,0.000067,0.000213,0.000533
51720,10.378826,0.001278,0.005787,0.000533
20177,1.653773,0.000068,0.000238,0.00005
20087,1.985088,0.000102,0.000357,0.00005
20131,1.890093,0.000091,0.000282,0.00005
21087,3.342573,0.0003,0.001095,0.000807
21171,4.187788,0.000589,0.001941,0.000807
12063,1.431372,0.000074,0.000219,0.000081
12061,0.725787,0.000041,0.000088,0.000081
42079,5.487235,0.000231,0.001534,0.00037
44001,1.581355,0.000083,0.000237,0.000139
45059,2.207218,0.000114,0.000399,0.000113
45075,1.201888,0.00006,0.00016,0.000113
48265,3.133462,0.000222,0.000925,0.000105
20139,1.438849,0.000047,0.000168,0.00005
48365,1.509155,0.00007,0.000223,0.000105
39049,0.955352,0.000038,0.000106,0.000249
39093,1.125033,0.000055,0.000163,0.000249
48331,1.228266,0.00004,0.000134,0.000105
48133,1.50416,0.000052,0.000203,0.000105
26073,1.170126,0.000052,0.00015,0.000073
48445,0.778358,0.000038,0.000077,0.000105
48093,1.5829,0.000046,0.000185,0.000105
48003,0.74487,0.000035,0.000068,0.000105
48059,1.69915,0.000062,0.000249,0.000105
48325,1.811652,0.000097,0.000428,0.000105
30079,2.533924,0.000124,0.000461,0.000501
21173,3.344002,0.000335,0.001244,0.000807
21169,3.508972,0.000383,0.001256,0.000807
46059,0.910069,0.000037,0.00009,0.000099
29001,2.197407,0.000128,0.000455,0.000189
29217,1.140545,0.000042,0.000128,0.000189
29005,2.018688,0.000112,0.000383,0.000189
48375,2.07163,0.000091,0.000363,0.000105
48097,1.707554,0.000075,0.000264,0.000105
26059,1.421552,0.000072,0.000216,0.000073
26091,0.977487,0.000043,0.000129,0.000073
17075,0.499519,0.000015,0.000035,0.000059
37145,2.151927,0.000127,0.000404,0.000326
37109,2.33303,0.000122,0.000434,0.000326
13295,5.380439,0.000426,0.001899,0.000157
13055,5.170341,0.00042,0.001963,0.000157
13165,1.394658,0.000063,0.000183,0.000157
13243,1.996346,0.000095,0.000346,0.000157
13047,3.871312,0.000323,0.001408,0.000157
17021,0.60464,0.000022,0.000056,0.000059
17091,0.657786,0.000023,0.000061,0.000059
26117,1.205771,0.000057,0.000167,0.000073
12109,0.983783,0.000051,0.000136,0.000081
56011,4.14042,0.000343,0.001477,0.000425
56043,4.832377,0.000419,0.001814,0.000425
38007,3.445819,0.00035,0.001219,0.000063
21001,3.74382,0.00044,0.001477,0.000807
21069,4.743257,0.000477,0.002256,0.000807
21191,4.467605,0.000549,0.001871,0.000807
20005,1.987607,0.0001,0.000363,0.00005
46079,0.993436,0.000031,0.000092,0.000099
17151,3.318105,0.000211,0.000925,0.000059
21233,1.943688,0.000105,0.000376,0.000807
21207,3.904889,0.000643,0.002122,0.000807
39103,1.618625,0.000062,0.000202,0.000249
31095,1.386312,0.000051,0.000164,0.000076
5143,4.959106,0.000249,0.001427,0.000201
29510,1.700564,0.000105,0.000283,0.000189
51760,1.831763,0.000116,0.000377,0.000533
51105,10.117859,0.001197,0.005525,0.000533
5115,6.101461,0.000396,0.00228,0.000201
42039,2.673294,0.000106,0.000424,0.00037
42037,6.619585,0.000375,0.002312,0.00037
45001,2.173367,0.00011,0.000398,0.000113
31039,1.697679,0.000059,0.000223,0.000076
31037,1.589116,0.000055,0.00021,0.000076
39083,2.817899,0.000181,0.000781,0.000249
37061,0.983025,0.000045,0.000109,0.000326
51071,11.013708,0.000905,0.004707,0.000533
51590,2.649696,0.000161,0.000533,0.000533
21091,3.010416,0.000272,0.000977,0.000807
39155,1.458302,0.000059,0.000179,0.000249
31155,1.517992,0.000056,0.000193,0.000076
29035,4.714462,0.000494,0.002001,0.000189
29215,3.340053,0.000242,0.000972,0.000189
17183,0.745363,0.000029,0.000089,0.000059
17033,0.987824,0.000043,0.000115,0.000059
13233,3.394349,0.000271,0.001056,0.000157
5113,5.763997,0.000518,0.002617,0.000201
5145,1.904546,0.000102,0.000396,0.000201
5101,9.841856,0.00081,0.004415,0.000201
5043,1.12933,0.000046,0.000137,0.000201
40143,1.467805,0.00006,0.000234,0.000083
26017,0.683396,0.000025,0.000064,0.000073
26033,1.148941,0.000044,0.000134,0.000073
29169,4.126166,0.0004,0.001551,0.000189
29047,1.860837,0.000089,0.00031,0.000189
39081,6.503722,0.000815,0.003659,0.000249
48049,1.555092,0.000052,0.000198,0.000105
36019,3.177225,0.000112,0.000583,0.000214
21157,1.903731,0.000139,0.000408,0.000807
26001,1.957588,0.000089,0.000322,0.000073
26111,0.898069,0.000037,0.000099,0.000073
48493,1.079739,0.000025,0.000085,0.000105
48117,0.905193,0.000036,0.000091,0.000105
48099,2.050951,0.000079,0.000335,0.000105
39037,0.839478,0.000035,0.000099,0.000249
39005,2.346489,0.000135,0.00056,0.000249
5059,2.8919,0.000223,0.000928,0.000201
5009,5.182185,0.000479,0.00214,0.000201
29083,1.332448,0.00005,0.000169,0.000189
37187,0.872234,0.000042,0.000115,0.000326
21215,3.204623,0.000291,0.001016,0.000807
49009,10.193215,0.000826,0.004708,0.000891
20071,0.650068,0.00002,0.000043,0.00005
5135,3.49962,0.000228,0.001015,0.000201
47087,8.147729,0.001903,0.006964,0.000501
31175,2.12722,0.000132,0.000431,0.000076
31133,1.912636,0.000085,0.000275,0.000076
29077,2.067432,0.000103,0.0004,0.000189
29017,3.323524,0.000265,0.001038,0.000189
29059,2.659072,0.00017,0.000665,0.000189
51011,3.1221,0.000212,0.000826,0.000533
51630,2.32045,0.000134,0.000497,0.000533
26069,1.25907,0.000066,0.000202,0.000073
26145,0.788197,0.000031,0.000086,0.000073
26035,1.47409,0.000061,0.000201,0.000073
31181,1.548166,0.00006,0.000202,0.000076
31179,2.134914,0.000089,0.000335,0.000076
29053,2.184607,0.000131,0.000477,0.000189
29043,3.852693,0.000412,0.001613,0.000189
21225,1.522352,0.000081,0.000286,0.000807
21083,1.511166,0.000084,0.000235,0.000807
51800,1.348359,0.0001,0.000243,0.000533
37081,1.94779,0.000114,0.000354,0.000326
13187,7.513749,0.000766,0.003832,0.000157
13117,3.07797,0.000225,0.000828,0.000157
17113,0.729097,0.000019,0.000054,0.000059
48437,0.980317,0.000074,0.00014,0.000105
48369,0.76222,0.000021,0.000052,0.000105
29177,1.873605,0.000106,0.000377,0.000189
39107,0.726099,0.000028,0.000079,0.000249
28085,1.801896,0.000099,0.000303,0.000088
28101,1.881852,0.000098,0.000322,0.000088
51075,2.340695,0.000151,0.000498,0.000533
5049,3.316583,0.000203,0.000871,0.000201
5123,0.818124,0.000037,0.000104,0.000201
13111,8.84555,0.000983,0.004848,0.000157
17089,1.064949,0.000037,0.00012,0.000059
40039,1.690606,0.000069,0.000227,0.000083
42109,6.082144,0.000402,0.002185,0.00037
42117,7.868839,0.000389,0.003086,0.00037
28081,1.546486,0.000083,0.000248,0.000088
8017,0.992808,0.000027,0.000075,0.000564
8123,1.218188,0.000031,0.000106,0.000564
8115,0.927919,0.000023,0.000075,0.000564
5125,3.310967,0.000239,0.001063,0.000201
29065,3.39799,0.000303,0.001131,0.000189
29187,3.305718,0.000168,0.000782,0.000189
48385,6.003728,0.000986,0.003881,0.000105
48271,1.782451,0.000111,0.000421,0.000105
36095,6.940018,0.00028,0.00194,0.000214
31089,0.974121,0.000032,0.000099,0.000076
31107,2.330343,0.000122,0.000453,0.000076
31067,1.340197,0.000044,0.000142,0.000076
31023,1.281394,0.00005,0.000166,0.000076
30091,1.744405,0.000074,0.000253,0.000501
37143,1.199028,0.000068,0.000198,0.000326
42013,7.865509,0.000468,0.002821,0.00037
42077,3.95091,0.000211,0.001035,0.00037
31041,2.21477,0.000144,0.000473,0.000076
31159,1.238982,0.000047,0.000144,0.000076
12049,0.824881,0.000037,0.000091,0.000081
29125,3.381488,0.000244,0.000981,0.000189
29151,4.033062,0.000337,0.001376,0.000189
30067,13.251161,0.001153,0.006714,0.000501
21117,3.909676,0.000365,0.001498,0.000807
51025,1.842926,0.000087,0.000288,0.000533
13063,2.06874,0.00012,0.000397,0.000157
37005,7.899483,0.000813,0.004032,0.000326
34037,4.818678,0.000266,0.001406,0.000102
34017,1.424212,0.00011,0.00033,0.000102
28063,2.049377,0.000134,0.000415,0.000088
28027,0.689434,0.000031,0.000079,0.000088
28161,2.171538,0.00012,0.000426,0.000088
51135,2.187603,0.000121,0.000403,0.000533
5055,1.158313,0.000054,0.000164,0.000201
17157,1.552569,0.000087,0.000297,0.000059
17167,0.750268,0.000032,0.000085,0.000059
39173,0.520976,0.00002,0.000052,0.000249
39065,0.85966,0.000039,0.00011,0.000249
39079,4.36323,0.000535,0.001911,0.000249
36041,7.025549,0.000364,0.002425,0.000214
47043,3.482979,0.000317,0.001149,0.000501
47015,6.212346,0.001017,0.004169,0.000501
47155,10.532106,0.001449,0.006527,0.000501
5023,4.432462,0.000317,0.001586,0.000201
5097,5.428196,0.000517,0.002567,0.000201
36117,2.154889,0.000134,0.000529,0.000214
51045,10.029419,0.000747,0.003602,0.000533
51580,6.142678,0.000484,0.002414,0.000533
51678,3.172987,0.000329,0.001023,0.000533
40029,1.758045,0.000073,0.000283,0.000083
47179,5.558778,0.000669,0.002891,0.000501
48087,1.726385,0.000084,0.000256,0.000105
31093,1.521921,0.000078,0.000252,0.000076
31085,2.209558,0.000114,0.000401,0.000076
31021,1.915302,0.000094,0.000354,0.000076
31125,1.633329,0.000078,0.000263,0.000076
31009,1.517096,0.00007,0.000203,0.000076
31073,1.926984,0.000098,0.000339,0.000076
21149,1.596453,0.000093,0.00031,0.000807
21037,4.551757,0.000458,0.001869,0.000807
45081,1.776957,0.000089,0.000279,0.000113
39109,0.879045,0.000032,0.000093,0.000249
31057,1.42061,0.000055,0.000193,0.000076
31143,0.761511,0.000026,0.000071,0.000076
34039,1.6889,0.000084,0.000298,0.000102
30111,2.930906,0.000174,0.000705,0.000501
29135,2.48067,0.000167,0.000614,0.000189
29203,5.17152,0.00064,0.002618,0.000189
29163,2.261905,0.000153,0.000604,0.000189
29173,1.80882,0.00014,0.000455,0.000189
36073,1.112669,0.000048,0.000137,0.000214
13067,2.59803,0.000156,0.000582,0.000157
17011,1.115827,0.000048,0.000148,0.000059
12059,1.449363,0.000064,0.000204,0.000081
39143,0.686126,0.000028,0.000075,0.000249
28159,2.016026,0.000111,0.000374,0.000088
28079,1.939109,0.000108,0.000348,0.000088
28043,1.955441,0.000113,0.000384,0.000088
28097,2.215994,0.000126,0.000437,0.000088
28023,1.948949,0.000109,0.000366,0.000088
28013,1.916744,0.000095,0.000351,0.000088
21009,2.56332,0.000181,0.000635,0.000807
51810,0.904003,0.000054,0.000152,0.000533
13207,2.427434,0.000125,0.000481,0.000157
17063,0.623804,0.000025,0.000063,0.000059
13101,1.41651,0.000138,0.000315,0.000157
39045,2.329179,0.000196,0.000729,0.000249
36123,3.768745,0.000116,0.000508,0.000214
36023,6.11649,0.000198,0.001428,0.000214
51173,10.072332,0.001183,0.005506,0.000533
51683,1.120677,0.000043,0.000122,0.000533
31139,1.361546,0.000047,0.000151,0.000076
31071,1.241942,0.000068,0.000178,0.000076
17095,1.303387,0.000065,0.00021,0.000059
17013,3.438457,0.000412,0.001525,0.000059
18047,3.026808,0.000254,0.001085,0.000102
39085,1.864,0.000123,0.000427,0.000249
51770,3.486059,0.000264,0.001161,0.000533
8105,7.968334,0.000555,0.003352,0.000564
8073,1.175228,0.000033,0.000095,0.000564
8014,1.833407,0.00006,0.000203,0.000564
46029,1.010637,0.000027,0.000092,0.000099
27155,0.446075,0.000011,0.000028,0.000071
40043,1.902911,0.000093,0.000298,0.000083
51049,2.198764,0.000128,0.000411,0.000533
55103,6.231167,0.000898,0.003722,0.000164
5005,5.429905,0.000597,0.002637,0.000201
19057,1.224168,0.000068,0.000226,0.000094
19049,1.636863,0.000114,0.00031,0.000094
19169,1.031509,0.000045,0.000116,0.000094
27153,1.394961,0.000063,0.000215,0.000071
27057,1.759517,0.000099,0.000329,0.000071
27033,0.917012,0.000027,0.000082,0.000071
55089,1.259271,0.000044,0.000143,0.000164
18097,0.929019,0.000041,0.000116,0.000102
19099,1.970655,0.00009,0.000327,0.000094
19191,2.605497,0.000175,0.000669,0.000094
13167,1.539776,0.000067,0.000209,0.000157
13193,1.633695,0.000082,0.000255,0.000157
35037,1.742667,0.000094,0.000357,0.000347
1077,2.373013,0.000203,0.000681,0.000183
18165,1.301682,0.000074,0.000235,0.000102
22047,0.894407,0.000043,0.000106,0.000053
29225,2.60354,0.000146,0.000587,0.000189
19139,1.211893,0.000054,0.000173,0.000094
42025,5.796567,0.00033,0.001972,0.00037
39171,1.005349,0.00005,0.000141,0.000249
16017,12.53529,0.000878,0.005536,0.000996
18171,1.067307,0.000048,0.000155,0.000102
8039,2.132462,0.00007,0.000281,0.000564
8003,2.191677,0.000205,0.00106,0.000564
27125,0.531981,0.00002,0.000053,0.000071
56031,3.251123,0.000231,0.000958,0.000425
51595,1.129712,0.00006,0.000144,0.000533
5033,5.872236,0.000323,0.001912,0.000201
13239,2.764041,0.000145,0.000568,0.000157
13149,2.929954,0.000204,0.00071,0.000157
46047,2.83867,0.000185,0.000826,0.000099
8119,9.422358,0.000982,0.004822,0.000564
8121,1.037015,0.00003,0.000092,0.000564
19001,2.383704,0.000136,0.000452,0.000094
17015,2.082231,0.0001,0.000402,0.000059
26161,1.432054,0.000073,0.000226,0.000073
26149,1.166683,0.00006,0.000181,0.000073
26025,1.300104,0.000062,0.00019,0.000073
18045,1.107556,0.000055,0.000165,0.000102
19053,2.2148,0.000113,0.000402,0.000094
19177,1.693224,0.000079,0.000284,0.000094
19143,0.885867,0.000025,0.000069,0.000094
46007,1.972251,0.000103,0.000372,0.000099
46089,0.940596,0.000033,0.000089,0.000099
19193,2.324963,0.000135,0.000496,0.000094
19031,1.505509,0.000065,0.000221,0.000094
18143,1.986198,0.000141,0.000461,0.000102
1039,1.861456,0.000088,0.000311,0.000183
40085,1.563834,0.000063,0.000215,0.000083
46037,1.025044,0.000034,0.000111,0.000099
42021,5.704997,0.000309,0.001913,0.00037
40115,1.429325,0.000083,0.000263,0.000083
31145,1.896479,0.000083,0.000295,0.000076
31011,1.972646,0.000091,0.00032,0.000076
19047,2.743497,0.000158,0.000594,0.000094
19091,0.731898,0.000023,0.000064,0.000094
13069,1.183787,0.000052,0.000144,0.000157
1103,3.146489,0.000181,0.000921,0.000183
23011,2.839985,0.000116,0.000543,0.000116
23013,3.314371,0.000135,0.000683,0.000116
29139,2.16897,0.000157,0.000634,0.000189
29045,1.53164,0.000071,0.000249,0.000189
29055,3.717445,0.000318,0.001222,0.000189
40129,1.978188,0.000077,0.000268,0.000083
20137,1.812841,0.000067,0.00025,0.00005
1093,3.429226,0.000275,0.001037,0.000183
27111,1.373489,0.000075,0.000242,0.000071
8087,1.046056,0.000028,0.000085,0.000564
8025,0.808678,0.00002,0.000046,0.000564
12067,1.863601,0.000243,0.000555,0.000081
21039,1.497235,0.000071,0.00022,0.000807
21219,2.355807,0.000159,0.000671,0.000807
6067,0.876965,0.000038,0.000115,0.000882
26023,1.163394,0.000057,0.000165,0.000073
48189,0.782495,0.000042,0.000082,0.000105
48363,2.656156,0.000144,0.000693,0.000105
48297,1.1704,0.000023,0.000088,0.000105
30025,2.131817,0.000092,0.000346,0.000501
29049,1.559598,0.000062,0.000207,0.000189
27105,0.845378,0.000022,0.000063,0.000071
46063,2.107626,0.000094,0.000374,0.000099
18093,3.34556,0.000251,0.001033,0.000102
19071,1.905737,0.00011,0.000388,0.000094
19087,1.378051,0.000059,0.000205,0.000094
19179,1.775091,0.000092,0.000311,0.000094
18049,0.947695,0.000043,0.000122,0.000102
48255,1.108231,0.000026,0.000088,0.000105
48487,0.83312,0.00003,0.00007,0.000105
19089,1.190816,0.000038,0.000125,0.000094
17145,1.195356,0.000076,0.000187,0.000059
32013,5.640445,0.000435,0.002309,0.000559
19109,0.751564,0.000024,0.000063,0.000094
17059,1.415902,0.000076,0.000305,0.000059
17127,1.702061,0.000084,0.000298,0.000059
17107,0.712206,0.000022,0.000061,0.000059
1037,3.311582,0.000282,0.001014,0.000183
1105,2.583714,0.000199,0.000716,0.000183
1061,1.450592,0.000067,0.000204,0.000183
32033,7.001669,0.000582,0.003003,0.000559
42065,5.464368,0.000357,0.002118,0.00037
55045,2.612991,0.000131,0.000537,0.000164
55053,2.582624,0.000218,0.000801,0.000164
35025,0.733849,0.000028,0.000057,0.000347
1083,1.865793,0.000161,0.000511,0.000183
46039,1.186062,0.000036,0.00012,0.000099
1127,3.828949,0.000399,0.00149,0.000183
1125,3.31813,0.000304,0.001111,0.000183
27149,0.675546,0.000018,0.000055,0.000071
4017,3.837061,0.000404,0.00168,0.000642
40007,1.270136,0.000039,0.000123,0.000083
29127,1.813391,0.000124,0.000387,0.000189
9003,3.173289,0.000169,0.000737,0.000208
46101,1.010499,0.000029,0.000085,0.000099
46031,1.922187,0.000089,0.000329,0.000099
27007,0.919585,0.000041,0.000121,0.000071
8021,6.657364,0.000455,0.002593,0.000564
17203,1.01733,0.000048,0.000162,0.000059
17179,1.055662,0.000051,0.000166,0.000059
17023,1.057562,0.000063,0.000186,0.000059
12011,0.49527,0.000021,0.000043,0.000081
42011,4.454621,0.000232,0.001216,0.00037
39061,3.025321,0.000203,0.000868,0.000249
48293,1.019317,0.000032,0.000092,0.000105
18115,3.982153,0.000427,0.001708,0.000102
18085,1.093054,0.000053,0.000155,0.000102
18103,1.187381,0.00007,0.000202,0.000102
18001,0.73273,0.00003,0.000087,0.000102
1017,2.315774,0.000149,0.000477,0.000183
1059,3.355654,0.000282,0.001097,0.000183
18153,1.138377,0.000053,0.000151,0.000102
18107,0.98193,0.000051,0.000146,0.000102
19189,0.979817,0.000036,0.000102,0.000094
19147,0.773833,0.000022,0.000061,0.000094
18117,3.892246,0.000279,0.001326,0.000102
19039,2.244116,0.000122,0.000437,0.000094
19093,2.121565,0.000093,0.000343,0.000094
